t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2022-08-02","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","105.3"
"2022-08-02","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","4014"
"2022-08-02","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5"
"2022-08-01","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","5620"
"2022-08-01","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","38.9"
"2022-08-01","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-08-01","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","90.2"
"2022-07-31","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6.5"
"2022-07-31","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","105.6"
"2022-07-30","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","64.2"
"2022-07-30","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","6397"
"2022-07-30","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","59.6"
"2022-07-30","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","2.5"
"2022-07-29","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","7215"
"2022-07-29","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3.2"
"2022-07-29","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","248.3"
"2022-07-27","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5.5"
"2022-07-27","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","40.4"
"2022-07-27","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","8799"
"2022-07-27","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","128.8"
"2022-07-26","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6"
"2022-07-26","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","30.1"
"2022-07-26","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","125.8"
"2022-07-26","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","4182"
"2022-07-25","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","31.5"
"2022-07-25","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","1.5"
"2022-07-25","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","41.6"
"2022-07-24","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","108.3"
"2022-07-24","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","26.6"
"2022-07-23","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","72.5"
"2022-07-23","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","81.9"
"2022-07-23","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1150"
"2022-07-22","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1240"
"2022-07-22","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3"
"2022-07-22","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","79.6"
"2022-07-22","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","130"
"2022-07-21","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","178.5"
"2022-07-21","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1151"
"2022-07-21","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","89.3"
"2022-07-20","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","97.7"
"2022-07-20","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","9311"
"2022-07-20","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","188"
