t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2023-09-28","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","135.3"
"2023-09-27","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","40"
"2023-09-27","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","15.1"
"2023-09-27","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","125.4"
"2023-09-27","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","49.1"
"2023-09-26","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","61"
"2023-09-26","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","178"
"2023-09-26","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","19.5"
"2023-09-26","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","39"
"2023-09-25","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","64.3"
"2023-09-25","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","39"
"2023-09-25","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","186.6"
"2023-09-24","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","210.2"
"2023-09-24","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","60.1"
"2023-09-24","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","42"
"2023-09-23","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","49.3"
"2023-09-23","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","43"
"2023-09-23","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","229.9"
"2023-09-23","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","22.6"
"2023-09-22","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","80.6"
"2023-09-22","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","24"
"2023-09-22","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","199.2"
"2023-09-22","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","40"
"2023-09-21","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","55.6"
"2023-09-21","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","178.8"
"2023-09-21","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","42"
"2023-09-21","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","15.5"
"2023-09-20","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","43.1"
"2023-09-20","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","37"
"2023-09-20","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","160.8"
"2023-09-20","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","21.4"
"2023-09-19","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","19.1"
"2023-09-19","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","37"
"2023-09-19","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","57.4"
"2023-09-19","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","131.9"
"2023-09-18","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","56.5"
"2023-09-18","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","33"
"2023-09-18","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","183.9"
"2023-09-18","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","23.6"
"2023-09-17","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","188.2"
"2023-09-16","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","35"
"2023-09-16","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","77.5"
"2023-09-16","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","27"
"2023-09-16","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","180.7"
"2023-09-15","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","33"
"2023-09-15","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","194.4"
"2023-09-15","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","21.7"
"2023-09-13","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","81"
"2023-09-13","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","49"
"2023-09-13","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","275.3"
"2023-09-12","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","50"
"2023-09-12","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","54.4"
"2023-09-12","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","204.6"
"2023-09-11","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","65.1"
"2023-09-11","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","35"
"2023-09-11","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","249.1"
"2023-09-10","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","243.7"
"2023-09-10","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","70.1"
"2023-09-10","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","40"
"2023-09-09","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","40"
"2023-09-09","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","39.7"
"2023-09-09","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","169.4"
