t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2023-12-06","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-12-06","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","3000","3000"
"2023-12-05","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-12-05","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","2800","2800","2800"
"2023-12-05","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1500","3000","2500"
"2023-12-05","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-12-04","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-12-04","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-12-04","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","4000","3000"
"2023-12-04","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","2800","2800","2800"
"2023-12-03","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2250","3000","2500"
"2023-12-03","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","2500","2200"
"2023-12-02","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-12-02","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-12-01","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2500"
"2023-12-01","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2500","3500","3000"
"2023-12-01","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2250","3000","2500"
"2023-12-01","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3500","2000"
"2023-11-29","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-28","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","800","3000","2000"
"2023-11-28","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-11-28","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-11-28","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1500","3000","2800"
"2023-11-27","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-11-27","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-27","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-11-27","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-26","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","2500","2250"
"2023-11-26","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-11-26","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-25","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","4000","3000"
"2023-11-25","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","2500","2250"
"2023-11-25","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-11-25","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-11-24","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-11-24","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","2500","2250"
"2023-11-24","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3000","2000"
"2023-11-23","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","3000","2000"
"2023-11-23","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-22","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-22","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-11-22","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","1800"
"2023-11-21","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-21","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2800"
"2023-11-21","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-11-21","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2500","3500","3000"
"2023-11-20","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","800","3000","2000"
"2023-11-20","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1500","3500","2800"
"2023-11-20","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2500","3500","3000"
"2023-11-20","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-11-19","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2800"
"2023-11-19","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-19","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3000","2000"
"2023-11-18","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","800","3500","2200"
"2023-11-18","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-18","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2000"
"2023-11-17","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-17","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-17","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2000"
"2023-11-16","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","800","3500","2000"
"2023-11-16","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2600"
"2023-11-16","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-15","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-11-15","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-15","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","4000","3000"
"2023-11-15","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","800","4000","2000"
"2023-11-14","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2800"
"2023-11-14","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-11-14","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-11","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-11","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-11-11","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3500","2500"
"2023-11-10","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-11-10","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","3500","2800"
"2023-11-10","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-11-09","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2500"
"2023-11-09","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-09","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-11-09","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-11-08","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1600","3000","2500"
"2023-11-08","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-08","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2750","2750","2750"
"2023-11-08","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-11-07","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","3000","3000"
"2023-11-07","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-07","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4000","2800"
"2023-11-06","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-06","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-11-06","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3500","2500"
"2023-11-05","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","3500","3250"
"2023-11-05","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1500","3000","2800"
"2023-11-05","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3500","2500"
"2023-11-04","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","3200"
"2023-11-04","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4000","3000"
"2023-11-04","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","4000","4000","4000"
"2023-11-04","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-11-03","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","3500","3250"
"2023-11-03","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4500","3000"
"2023-11-03","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-11-02","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-11-02","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-11-02","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2600"
"2023-11-01","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-11-01","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2600"
"2023-11-01","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","3500","3000"
"2023-11-01","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","3000","3500","3250"
"2023-10-31","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","3000","3500","3250"
"2023-10-31","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-10-31","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","3100"
"2023-10-30","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","3000"
"2023-10-30","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-10-30","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-10-29","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","2000","3500","3000"
"2023-10-29","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","4000","4000","4000"
"2023-10-29","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","4200","3000"
"2023-10-28","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4000","3000"
"2023-10-28","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-10-28","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","4000","5000","4500"
"2023-10-27","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","5000","3500"
"2023-10-27","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-10-27","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4200","3500"
"2023-10-27","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","4000","5000","4500"
"2023-10-26","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","4000","4500","4250"
"2023-10-26","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","4000","5000","4500"
"2023-10-26","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","4000","4000","4000"
"2023-10-26","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","2000","4500","4000"
"2023-10-26","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4000","3000"
"2023-10-25","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","5500","5500","5500"
"2023-10-25","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","3000","5500","5000"
"2023-10-25","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","4000","5000","4500"
"2023-10-25","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","2000","5000","4000"
"2023-10-24","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4200","3000"
"2023-10-24","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-10-24","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","2000","4000","3500"
"2023-10-23","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1500","5000","4000"
"2023-10-22","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1500","4500","3500"
"2023-10-21","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","3000","3000"
"2023-10-21","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","1500","2000","1750"
"2023-10-21","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-10-21","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4000","3000"
"2023-10-20","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","4000","3000"
"2023-10-20","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","4000","3000"
"2023-10-20","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-10-19","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","3000","3000"
"2023-10-19","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","3000"
"2023-10-19","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","4000","3000"
"2023-10-18","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2200"
"2023-10-18","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","3500","2000"
"2023-10-18","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-10-17","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-10-17","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-10-17","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-10-17","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","3500","2500"
"2023-10-16","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-10-16","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","4500","3000"
"2023-10-16","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-10-16","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","4000","3500"
"2023-10-15","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","4000","3500"
"2023-10-15","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","2000","4500","3800"
"2023-10-15","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","2500","2500"
"2023-10-13","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-10-13","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-10-13","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","3000","2500"
"2023-10-12","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2000"
"2023-10-12","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-10-12","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-10-11","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3000","2000"
"2023-10-11","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1500","3500","2800"
"2023-10-11","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-10-11","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","2500","2500"
"2023-10-10","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-10-10","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3500","2500"
"2023-10-10","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-10-10","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-10-10","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","3000","3000"
"2023-10-09","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","3500","3500","3500"
"2023-10-09","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-10-09","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","2600","2000"
"2023-10-09","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-10-08","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-10-08","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","3000","3000","3000"
"2023-10-08","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-10-08","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2400"
"2023-10-07","Green Chilli","4294","Erragadda(Rythu Bazar)","36","Telangana","536","Hyderabad","Green Chilly","2800","2800","2800"
"2023-10-07","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","2500","2250"
"2023-10-07","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2000"
"2023-10-07","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3000","2000"
"2023-10-07","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-10-06","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2200"
"2023-10-06","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1800","2500","2000"
"2023-10-06","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-10-05","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2200"
"2023-10-05","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","1500","2000","1750"
"2023-10-05","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-10-05","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-10-04","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-10-04","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","2500","2000"
"2023-10-04","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2800"
"2023-10-04","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","1500","2000","1750"
"2023-10-03","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2200"
"2023-10-03","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-10-03","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","2500","2250"
"2023-10-03","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-10-02","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-10-02","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2200"
"2023-10-02","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-10-01","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2200"
"2023-09-30","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1200","3500","2500"
"2023-09-30","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-09-30","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-09-29","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2000"
"2023-09-29","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2750","2750","2750"
"2023-09-29","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-09-28","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2200"
"2023-09-28","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","2500","2500"
"2023-09-28","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","1800"
"2023-09-27","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1500","3000","2000"
"2023-09-27","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2500"
"2023-09-27","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2750","2750","2750"
"2023-09-27","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-09-26","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2500","3000","2750"
"2023-09-26","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2000"
"2023-09-26","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","2500","2250"
"2023-09-26","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-09-25","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-09-25","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","2500","2000"
"2023-09-25","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2000"
"2023-09-24","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2500","3500","3000"
"2023-09-24","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1000","3500","2200"
"2023-09-24","Green Chilli","2046","Bowenpally","36","Telangana","536","Hyderabad","Green Chilly","1000","3000","2500"
"2023-09-23","Green Chilli","1119","Gudimalkapur","36","Telangana","536","Hyderabad","Green Chilly","1800","3500","2000"
"2023-09-23","Green Chilli","3815","L B Nagar","36","Telangana","536","Hyderabad","Green Chilly","2000","3000","2500"
"2023-09-23","Green Chilli","8299","Mahboob Manison","36","Telangana","536","Hyderabad","Green Chilly","2750","2750","2750"
